page_id,page_title,page_ns,revision_id,timestamp,contributor_id,contributor_name,text
4778,|قبرستان باب‌الصغیر|,0,16142281,2015-11-04T08:14:53Z,154867,|مانفی|,"{{Infobox religious building
|image= Baab-Sagheer.jpg
|caption= آرامگاه [[ام‌کلثوم دختر علی|ام‌کلثوم]] دختر [[علی بن ابی‌طالب|علی]]، [[آمنه بنت حسین|آمنه]] و [[فاطمه صغری]] دختران [[حسین بن علی|حسین]]
|building_name= آرامگاه [[ام‌کلثوم دختر علی|ام‌کلثوم]] دختر [[علی بن ابی‌طالب|علی]]، [[آمنه بنت حسین|آمنه]] و [[فاطمه صغری]] دختران [[حسین بن علی|حسین]]
|location= {{flagicon|Syria}} [[دمشق]]، [[سوریه]]
|geo= {{coord|33|26|42.13|N|36|20|28.98|E|region:SY|display=inline,title}}
|religious_affiliation= [[شیعه]]
|website=
|architect=
|architecture_type= [[آرامگاه]]
|architecture_style=
|built= 680 CE
|specifications=خیر
|construction_cost=
|capacity=
|dome_quantity=
|dome_height_outer=
|dome_dia_outer=
|minaret_quantity=
|minaret_height=
}}
"
4779,|مسجد اموی دمشق|,0,17872515,2016-08-11T23:23:18Z,557743,|YamahaBot|,"{{Infobox religious building

|building_name=مسجد جامع اموی دمشق{{سخ}}<span style=""font-size: large;"">جامع بني أمية الكبير</span>

|image=Umayyad Mosque, Damascus.jpg

|image_size=300px

|caption=مسجد اموی دمشق

|map_type = سوریه دمشق قدیم

|map_caption = موقعیت در سوره قدیم

|latitude = 33.511944

|longitude = 36.306667

|coordinates_type = region:SY_type:landmark

|coordinates_format = dms

|location={{flagicon|Syria}} [[دمشق]], [[سوریه]]

|geo=

|religious_affiliation=[[سنی|اهل سنت]]، [[اسلام]]

|region=[[شام]]

|functional_status=فعال

|website=

|architect=

|architecture_type=[[مسجد]]

|architecture_style=[[امویان]]

|year_completed=715

|construction_cost=

|capacity=3,000

|dome_quantity=

|dome_height_outer=

|dome_dia_outer=

|minaret_quantity=3

|minaret_height=

|materials=سنگ, مرمر, کاشی
}}

"
4780,|مسجد الاقصاب|,0,17872514,2016-08-11T23:23:15Z,557743,|YamahaBot|,"{{Infobox religious building

|infobox_width=

|image=

|image_size=

|caption=

|building_name=مسجد الاقصاب{{سخ}}<span style=""font-size: large;"">جامع الأقصاب</span>

|location={{flagicon|Syria}} Suq [[Sarouja]], [[دمشق]], [[سوریه]]

|geo=

|religious_affiliation=[[اسلام]]

|region=[[شام]]

|functional_status=فعال

|website=

|architect=

|architecture_type=[[مسجد]]

|architecture_style=Ayyubid

|year_completed=1234

|construction_cost=

|capacity=

|dome_quantity=

|dome_height_outer=

|dome_dia_outer=

|minaret_quantity=1

|minaret_height=

|materials=
}}

{{coord|33.518041|36.311198|display=title}}
"
4781,|گشتاپو|,0,18165384,2016-09-26T19:56:02Z,206089,|Rezabot|,"{{coord|52|30|26|N|13|22|57|E|display=title}}
[[پرونده:Bundesarchiv Bild 183-R97512, Berlin, Geheimes Staatspolizeihauptamt.jpg|بندانگشتی|چپ|250px|سرفرماندهی گشتاپو واقع در خیابان فریتز-آلبرشت شهر برلین]]

'''گِشتاپو''' (Geheime Staatspolizei = Secret State Police) {{به آلمانی|Gestapo}} نام اختصاری نیروی [[پلیس مخفی]] [[آلمان نازی]] بود، در طی حکومت [[آلمان نازی]]، گشتاپو بازوی اجرایی آلمان در بحث امنیت داخلی و ضد جاسوسی بوده تحت فرمان [[گردان حفاظتی آلمان نازی (اِس اِس)|اِس اِس]] به سرکوب مخالفین و مبارزه با جاسوسان می‌پرداخت. این سازمان در سال ۱۹۳۳ به دستور هیتلر و از میان درس‌خواندگان و نیروهای امنیتی [[جمهوری وایمار]] تشکیل شد.<ref name=dw>"
4784,|وافن اس‌اس|,0,17786433,2016-08-03T06:55:32Z,233386,|Hosseiniran|,"{{تمیزکاری}}
{{ویکی‌سازی}}

[[پرونده:Icon-waffen-ss-pic.jpeg|بندانگشتی|چپ|250px|تصویر یک سرباز اس‌اس مسلح.]]

"
4799,|۱۸۸۹ (میلادی)|,0,14853997,2015-02-26T14:56:19Z,279395,|Dexbot|,"{{ناوبری سال|1889}}
{{سال در تقویم‌های دیگر|۱۸۸۹}}
==رویدادها== 
 
* [[۸ ژانویه]] - [[هرمان هالیریت]] امتیاز [[ماشین جدول بندی]] الکتریکی خود را ثبت کرد. 
* [[۲۲ ژانویه]] - [[صدا نگار کلمبیا]] در [[واشینگتن دی سی]] ساخته شد.  
  
 
== زادروزها ==

* [[16 آوریل]] - [[سر چارلز اسپنسر چاپلین]] یا [[ چارلی چاپلین]]  بازیگر.
* [[۲۰ آوریل]] - [[آدولف هیتلر]]، [[دیکتاتور]] [[آلمان|آلمانی]] (مرگ [[۱۹۴۵ (میلادی)|۱۹۴۵]])  
* [[۱۴ نوامبر]] - [[جواهر لعل نهرو]]: اولین نخست وزیر هند پس از کسب استقلال هندوستان.

* [[۱۹ فوریه]] &ndash; [[ارنست مارزدن]]، فیزیک‌دان بریتانیایی (د. [[۱۹۷۰ (میلادی)|۱۹۷۰]])
* [[۲۹ مارس]] &"
4805,|هاپکیدو|,0,18012513,2016-08-30T17:28:28Z,89961,|Farzan44|,"{{Infobox Martial art
| logo            = Hapkido-hangul.svg
| logocaption     =
| logosize        = 70px
| image           = Hapkido5.jpg
| imagecaption    = Hapkido tournament in Korea.
| imagesize       = 270px
| name            = هاپکیدو
| aka             = Hap&nbsp;Ki&nbsp;Do, Hapki-Do
| focus           = [[مکتب التقاطی|گلچین شده]] و [[هنرهای رزمی چند تبار|چندتبار]]
| hardness        =
| country         = {{flag|South Korea}}
| creator         = [[چوئی یونگ سول]]
| famous pract    = [[چینیل چانگ]]،{{سخ}}[[جی هان جا]]،{{سخ}}[[چونگ کی تا]]،{{سخ}}[[میونگ کوانگ سیک]]،{{سخ}}[[هان بونگ سو]]،{{سخ}}[[میونگ جا نام]]،{{سخ}}[[جیون هوان پارک]]،{{سخ}}[[اوه سلیم]]،{{سخ}}[[کیم یون سانگ]]{{سخ}}[[جکی جان]]{{سخ}}[[وسلی اسنیپس]]
| parenthood      = [[هنرهای رزمی کره]]
"
4811,|منطقه 7 شهر تهران|,0,12930411,2014-07-24T18:28:33Z,113935,|Xqbot|,"#تغییر_مسیر [[منطقه ۷ شهر تهران]]"
4815,|واحد حفاظت و حراست (SS)|,0,16629086,2016-02-21T20:55:58Z,113935,|Xqbot|,"#تغییر_مسیر [[وافن اس‌اس]]"
4816,|فلیکس مندلسزون|,0,23865,2005-06-16T07:56:45Z,855,|Downtownee~fawiki|,"#redirect [[فلیکس مندلسون]]
"
4818,|اوورتور|,0,16588963,2016-02-10T21:13:27Z,318046,|Yamaha5|,"'''پیش‌نوا'''<ref>برابرنهادهٔ [[فرهنگستان زبان و ادب فارسی]].</ref> یا '''اُورتور''' یا '''اووِرتور''' {{فرانسوی|Overture}} [[قطعه (موسیقی)|قطعه‌ای]] سازی است که به‌عنوان مقدمه برای [[اپرا]]، [[اوراتوریو]]، [[رقص باله|باله]] و سایر آثار دراماتیک یا به‌عنوان یک قطعهٔ مستقل اجرا می‌شود و معمولاً شامل [[نغمه (موسیقی)|نغمه‌های]] اصلی آن اثر است. این قطعه در اجراهای نمایشی، زمانی که هنوز [[پرده (نمایش)|پردهٔ نمایش]] بالا نرفته‌است، توسط [[ارکستر]] اجرا می‌شود.

"
4819,|نکاح‌نامه|,0,10021654,2013-04-02T10:30:44Z,19811,|Hariva|,"#تغییرمسیر [[عقدنامه ازدواج]]"
4820,|نکاح|,0,9434920,2013-02-22T09:16:15Z,326098,|بیکار|,"#REDIRECT [[ازدواج در اسلام]]"
4824,|شهرک صالح‌آباد|,0,17708471,2016-07-26T15:10:25Z,557743,|YamahaBot|,"{{جعبه اطلاعات روستای ایران
|نام‌رسمی= روستای صالح‌آباد
|روی‌نقشه= آری
|عرض‌جغرافیایی =27.1111
|طول‌جغرافیایی =54.3167
|تصویر=
|اندازه‌تصویر= 200
|برچسب‌تصویر=روستای صالح‌آباد
|استان= هرمزگان
|شهرستان= بستک
|بخش=  [[بخش کوخرد (شهرستان بستک)|کوخرد]]
|دهستان= کوخرد
|نام‌محلی=
|نام‌های‌قدیمی=شهرک فجر   
|سال‌بنیاد= ۱۳۶۶ خورشیدی
|جمعیت =۲۸۰ 
|رشدجمعیت=
|تراکم‌جمعیت=
|زبان= فارسی گویش [[اچمی]]
|مذهب=اسلام [[سنی]]
|مساحت=
|ارتفاع=
|میانگین‌دما=
|میانگین‌بارش‌سالانه=
|شمارروزهای‌یخبندان=
|ره‌آورد=
|پیش‌شماره=0764
|وب‌گاه=[http://www.kookherd.net/ kookherd.net]
|جمله‌خوشامد=خَش أنَدِثتِش
|پانویس=
}}
"
4831,|رده:نظریه گراف|,14,9808860,2013-03-14T12:37:28Z,332047,|Addbot|,"{{انبار-رده|Graph theory}}

[[رده:علوم نظری رایانه]]
[[رده:ترکیبیات]]
[[رده:ریاضیات گسسته]]
[[رده:روابط ریاضی]]"
4833,|روش‌شناسی|,0,17808656,2016-08-06T09:51:18Z,569340,|ایستاده در شب|,"'''روش‌شناسی''' یا '''متدولوژی''' {{به انگلیسی|Methodology}} وسیله شناخت هر [[علم]] است. روش‌شناسی در مفهوم مطلق خود به روش‌هایی گفته می‌شود که برای رسیدن به شناخت علمی از آن‌ها استفاده می‌شود و روش‌شناسی هر علم نیز روش‌های مناسب و پذیرفته آن علم برای شناخت هنجارها و قواعد آن است.<ref name=""ضیائی بیگدلی، ص ۷"">ضیائی بیگدلی، ص ۷</ref>

روش‌های شناخت را باید از روش‌ها و فنون اجرای آن‌ها متمایز دانست، چرا که اجرای هر قاعده پس از شناخت آن قاعده ممکن می‌گردد.<ref name=""ضیائی بیگدلی، ص ۷""/>

واژه روش‌شناسی گاه نیز به معنی «روشمَندی» و یا مجموعه‌ای از روش‌ها بکار می‌رود.

"
4838,|همجنس‌گرایی|,0,17915041,2016-08-17T15:30:49Z,9663,|آرش|,"{{مقاله برگزیده}}
{{نوار تراجنسی}}
{{گرایش جنسی}}
[[پرونده:Gay flag.svg|270px|چپ|بندانگشتی|alt=یک پرچم متشکل از شش نوار افقی که از بالا به رنگ‌های قرمز، نارنجی، زرد، سبز، آبی و بنفش هستند|[[پرچم رنگین کمان]]، از نشانه‌های همجنس‌گرایان است. هم‌چنین در کشورهای غربی، رستوران‌ها، بارها، کافه‌ها، و یا مغازه‌هایی که گروه زیادی از همجنس‌گرایان از مشتریان‌شان هستند، از این نماد برای جلب مشتریان همجنس‌گرا استفاده می‌کنند.]]
[[پرونده:Gay Couple Savv and Pueppi 02.jpg|چپ|بندانگشتی|270px|alt=دو مرد جوان دراز کشیده روی یک کاناپه|یک زوج همجنس‌گرای مرد.]]
"
4839,|نمودار|,0,18036619,2016-09-03T18:13:59Z,567774,|Curiousity7919|,"{{بهبود منبع}}

[[پرونده:Wikipedia article-creation-2.svg|بندانگشتی|چپ|مثالی از یک [[روندنما]] که [[تصمیم‌گیری|فرایند تصمیم‌گیری]] برای افزودن نوشتار جدید به ویکی‌پدیا را نمایش می‌دهد]]
'''نمودار'''، [[نمایش]] نمادین [[مدل هندسی دوبعدی|دوبعدی هندسی]] [[اطلاعات]] بر پایهٔ برخی [[گرافیک اطلاعات|فنون تجسمی]] است. در واقع به نمایش [[بصری]] [[مفاهیم]]، [[ایده|ایده‌ها]]، [[ساختار|ساختارها]]، روابط، داده‌های [[آمار|آماری]] و غیره به گونه‌ای ساده و شکل‌یافته ''نمودار'' می‌گویند. از نمودارها برای ساده کردن و [[ملموس]] کردن موضوعات گوناگون استفاده می‌شود.

گونه‌های اساسی نمودار عبارت‌اند از:
"
4840,|گرایش جنسی|,0,18000195,2016-08-29T04:24:30Z,180655,|Arfarshchi|,"{{گرایش جنسی}}
'''گرایش جنسی''' که''' ترجیح '''و '''تمایل جنسی''' نیز نامیده شده توصیف کننده نوع و محل تمرکز تمایلات عشقی، جنسی، احساسی و تخیلی افراد است.
رده‌بندی گرایش‌های جنسی [[موجودات زنده]] معمولاً برپایه نوع [[جنسیت|جنسیتی]] که مورد تمایل آن‌هاست صورت می‌گیرد. انواع این گرایش‌ها عبارتند از:
* [[همجنس‌گرایی]]: گرایش به جنس موافق
* [[دگرجنس‌گرایی]]:  گرایش به جنس مخالف
* [[دوجنس‌گرایی]] (بای سکشوآلیزم): گرایش به هردو جنس
* [[بی‌جنس‌گرایی]]: نداشتن گرایش جنسی

"
4843,|فمینیسم|,0,18045771,2016-09-05T15:16:13Z,17129,|Akalanaki|,"{{مفاهیم فمینیسم}}
{{بهبود منبع}}
[[پرونده:8marchrallydhaka (55).JPG|بندانگشتی|چپ|[[روز جهانی زنان]] تظاهرات در [[داکا]]، بنگلادش، ۸ مارس ۲۰۰۵]]
'''فمینیسم''' {{انگلیسی|Feminism}} گستره‌ای از [[جنبش سیاسی|جنبش‌های سیاسی]]، [[ایدئولوژی|ایدئولوژی‌ها]]‌ و [[جنبش اجتماعی|جنبش‌های اجتماعی]]  است که هدفی مشترک را دنبال می‌کنند: تعریف، برقراری و دستیابی به سطحی از [[حقوق زنان]] که در زمینه‌های سیاسی، اقتصادی، شخصی و اجتماعی، با مردان [[زنان و برابری‌خواهی|برابر]] باشد.<ref name=""Hawkesworth"">{{Cite book |last=Hawkesworth | first=Mary E.|title=Globalization and Feminist Activism |year=2006|publisher=Rowman & Littlefield |pages=25–27 |isbn=9780742537835}}</ref><ref name=""Beasley"">"
4846,|رده:فهرست‌ها|,14,9580884,2013-03-08T01:38:04Z,332047,|Addbot|,"این رده شامل فهرست‌های موجود در ویکی‌پدیای فارسی است.
{{رده ارشد}}

{{ویکی‌انبار-رده|File icons}}

[[رده:مقاله‌ها]]"
4847,|۱۹۴۴ (میلادی)|,0,16824639,2016-03-31T15:11:45Z,2.191.115.75,Anonymous,"{{ناوبری سال|1944}}
{{سال در تقویم‌های دیگر|۱۹۴۴}}
{| align=left cellpadding=3 id=toc style=""margin-right: 15px;"" 
|-  
| align=""center"" colspan=2 | <small>'''سال‌ها:'''</small>{{سخ}}[[۱۹۴۱ (میلادی)|۱۹۴۱]] [[۱۹۴۲ (میلادی)|۱۹۴۲]] [[۱۹۴۳ (میلادی)|۱۹۴۳]] - ۱۹۴۴ - [[۱۹۴۵ (میلادی)|۱۹۴۵]] [[۱۹۴۶ (میلادی)|۱۹۴۶]] [[۱۹۴۷ (میلادی)|۱۹۴۷]] 
|- 
| align=""center"" colspan=2 | <small>'''[[دهه‌ها]]:'''</small>{{سخ}}[[دههٔ ۱۹۱۰ (میلادی)|دههٔ ۱۹۱۰]] [[دههٔ ۱۹۲۰ (میلادی)|دههٔ ۱۹۲۰]] [[دههٔ ۱۹۳۰ (میلادی)|دههٔ ۱۹۳۰]] - '''[[دههٔ ۱۹۴۰ (میلادی)|دههٔ ۱۹۴۰]]''' - [[دههٔ ۱۹۵۰ (میلادی)|دههٔ ۱۹۵۰]] [[دههٔ ۱۹۶۰ (میلادی)|دههٔ ۱۹۶۰]] [[دههٔ ۱۹۷۰ (میلادی)|دههٔ ۱۹۷۰]] 
|-  
| align=""center"" | <small>'''[[سده‌ها]]:'''</small>"
4849,|رده:حذف از ویکی‌پدیا|,14,10458561,2013-07-05T03:34:14Z,132869,|Dalba|,"{{رده ویکی‌پدیا}}

این رده فهرست تمام صفحات مربوط به '''[[ویکی‌پدیا:سیاست حذف|حذف]]''' مطالب از ویکی‌پدیا را در بر می گیرد. برای دیدن خلاصه‌ای از فرایندهای حذف [[ویکی‌پدیا:فرایند حذف]] را ببینید.

[[رده:نگهداری ویکی‌پدیا|حذف]]"
4856,|رده:نگهداری ویکی‌پدیا|,14,16149520,2015-11-05T17:56:33Z,264911,|DbBot|,"{{رده ویکی‌پدیا}}
{{انبار-رده|Wikipedia}}

[[رده:مدیریت ویکی‌پدیا]]"
4858,|رده:ویکی‌پدیا|,14,10035802,2013-04-04T17:21:54Z,273991,|JYBot|,"{{رده}}
{{انبار-رده|Wikipedia}}

[[رده:دانشنامه‌های آزاد]]
[[رده:پروژه‌های ویکی‌مدیا]]
[[رده:دانش‌نامه‌های برخط]]"
4864,|معنی نام کشورها|,0,18170021,2016-09-27T13:25:03Z,477903,|Babaksaeidpour|,"{{منبع}}
در زیر نام کشورها و معنای نام آنها آورده شده است. نام‌های انگلیسی که در روبروی آنها نوشته شده، نام بین‌المللی آنهاست. در توضیح آنکه برخی از این نام‌ها از انگلیسی وارد زبان فارسی شده‌اند، دقیقاً منظور همان انگلیسی نیست بلکه اکثراً در تمام زبان‌ها به همین نام خوانده می‌شوند و ما زبان بین‌المللی را مد نظر قرار داده‌ایم.

== الف ==
; {{Azerbaijan}} : 
(Republic of Azerbaijan)

نام آذربایجان از نام شهربان ایرانی این منطقه در زمان [[هخامنشیان]] آمده که ""آتورپات"" به معنای «نگهبان آتش» "
4865,|رده:جمهوری آذربایجان|,14,12113902,2014-03-07T03:28:25Z,283688,|تیراژه|,"[[پرونده:Flag of Azerbaijan.svg|left|100px|جمهوری آذربایجان]]
{{رده}}
{{انبار-رده|Azerbaijan}}

[[رده:کشورهای محصور در خشکی]]
[[رده:فهرست کشورهای در گستره بیش از یک قاره]]
[[رده:کشورهای آسیای غربی]]
[[رده:جمهوری‌ها]]
[[رده:رده‌های با نام کشورها]]
[[رده:کشورهای اروپایی]]
[[رده:کشورهای خاورمیانه]]
[[رده:قفقاز]]
[[رده:پراکنش آذری‌ها]]
[[رده:کشورها و سرزمین‌های ترکی آذربایجانی‌زبان]]
[[رده:کشورها و سرزمین‌های گرجی‌زبان]]
[[رده:دولت‌های مدرن ترک]]"
4867,|فلوندر|,0,13233723,2014-09-06T01:49:34Z,113935,|Xqbot|,"#تغییر_مسیر [[کفشک (ماهی)]]"
4872,|کفشک‌ماهی|,0,17689067,2016-07-25T10:38:33Z,206089,|Rezabot|,"{{جعبه اطلاعات آرایه زیستی
| name =کفشک‌ماهی‌سانان
| status =
| status_system =
| status_ref =
| image = Flounder camo md.jpg
| image_caption =کفشک‌ماهی‌سانان، ''Pleuronectiformes''
| fossil_range =  {{Geological range|Paleocene|Recent}}
| regnum =[[جانوران]]
| phylum =[[طنابداران]]
| classis =[[پرتوبالگان]]
| ordo =  '''Pleuronectiformes'''
| familia =
| genus =
| species =
| binomial =
| range_map =
}}
"
4874,|سوف‌ماهی‌سانان|,0,16438237,2016-01-14T22:36:10Z,514788,|Fatranslator|,"{{جعبه اطلاعات آرایه زیستی
| name = سوف‌ماهی‌سانان
| image = YellowPerch.jpg
| image_width = 250px
| image_caption = [[سوف ماهی زرد]] (''Perca flavescens'')
| regnum = [[جانوران]]
| phylum = [[طنابداران]]
| classis = [[پرتوبالگان]]
| superordo = Acanthopterygii
| ordo = '''سوف‌ماهی‌سانان'''
| subdivision_ranks = [[طبقه آرایه‌شناختی|زیر راسته]]
| subdivision =
''متن را ببینید''
}}


"
4876,|پرتوبالگان|,0,17649768,2016-07-21T01:00:20Z,206089,|Rezabot|,"{{بهبود منبع}}
{{Taxobox
| name =پرتوبالگان
| status =
| status_system =
| status_ref =
| image = Anatomia dei pesci.jpg
| image_caption =پرتوبالگان، ''Actinopterygii''
| fossil_range =  {{Fossil range |Late Silurian|Recent}}
| regnum =[[جانوران]]
| phylum =[[طنابداران]]
| classis =
| ordo =
| familia =
| genus =
| species =
| infraphylum = [[آرواره‌داران]]
| subphylum = [[مهره‌داران]]
| superclassis = [[ماهیان استخوانی]]
| superphylum = [[دوم‌دهانیان]]
| binomial =
| range_map =
}}
[[پرونده: Herring2.jpg|250px|farme|بندانگشتی|چپ|]]
'''پَرتوبالِگان''' یا '''باله‌شعاعی‌داران'''<ref>{{یادکرد-فرهنگستان|واژهٔ مصوب= باله‌شعاعی‌داران|حوزه= زیست‌شناسی- علوم جانوری|واژهٔ غیرفارسی با حروف زبان اصلی = Actinopterygii}}</ref>"
4878,|الگو:دیگر کاربردها|,10,16864681,2016-04-11T00:15:55Z,132869,|Dalba|,"{{#if: {{{2|}}}
    | {{درباره۲
        | 1      = 
        | 2      = 
        | 3      = {{{1}}}
        | 4      = و
        | 5      = {{{2|}}}
        | _nocat = 1
    }}{{main other
        | 1 = {{#اگرموجود:{{{1}}}||[[رده:مقاله‌های استفاده‌کننده از الگوی دیگرکاربردها با پیوند قرمز]]}}{{#اگرموجود:{{{2|}}}||[[رده:مقاله‌های استفاده‌کننده از الگوی دیگرکاربردها با پیوند قرمز]]}}
    }}
    | {{درباره۲
        | 1      = 
        | 2      = 
        | 3      = {{{1|{{PAGENAME}} (ابهام‌زدایی)}}}
        | _nocat = 1
    }}{{main other
        | 1 = {{#اگرموجود:{{{1|{{PAGENAME}} (ابهام‌زدایی)}}}||[[رده:مقاله‌های استفاده‌کننده از الگوی دیگرکاربردها با پیوند قرمز]]}}
    }}
}}{{#if: {{str endswith
        | 1 = {{FULLPAGENAME}}
        | 2 = )
    }}
"
4893,|استودان سدلک|,0,14550100,2015-01-08T06:09:46Z,279395,|Dexbot|,"{{Coord|49|57|43.04|N|15|17|17.85|E|display=title}}
[[پرونده:Sedlec-Ossuary.jpg|thumbnail|180px|چپ|چلچراغی از استخوان انسان]]
[[پرونده:Hřbitovní kaple Všech Svatých v Sedlci u Kutné Hory.jpg|200px|بندانگشتی|چپ|نمای خارجی نیایشگاه]]
'''اَستودان سِدلِک''' (در [[زبان چک]]: Kostnice v Sedlci) یک نیایشگاه کوچک [[کلیسای کاتولیک|مسیحی کاتولیک]] است که در طبقهٔ زیرین گورستان [[کلیسای همه قدیسان]] در [[سدلک]] از حومه‌های شهر [[کوتنا هرا]] در [[جمهوری چک]] قرار دارد. تخمین زده می‌شود که برای تزئینات داخلی این [[استودان]] از استخوان‌های ۴۰٬۰۰۰<ref>{{پک|Gilbert|Gilbert|Gilbert|2009|ک=The Daily Book of Art: 365 readings that teach, inspire & entertain|ص=124|زبان=en}}</ref>"
4896,|استان خراسان جنوبی|,0,17973992,2016-08-26T13:18:20Z,13410,|M samadi|,"{{coord|۳۲٫۸۶۵۳|N|۵۹٫۲۱۶۴|E|region:IR_type:adm1st|display=title}}
{{جعبه استان ایران
| نام استان =خراسان جنوبی
|تصویر  =
|انداره تصویر = 400px
| نقشه موقعیت =IranSouthKhorasan-SVG.svg
| مرکز =[[بیرجند]]
| مختصات =
| عرض =۳۲٫۸۷
| طول =۵۹٫۲۱
| مساحت =۱۵۱٬۱۹۳
| سال جمعیت = ۱۳۹۰
| جمعیت = ۷۳۲٬۱۹۲ نفر<!--با افزودن جمعیت شهرستان طبس--><ref name=""Census1390"">{{یادکرد وب |نویسنده = |نشانی=http://www.sko.ir/Sarshomari1390/Shahrhaye_IRAN.xls|عنوان=نتایج سرشماری سال ۱۳۹۰ | ناشر =معاونت برنامه ریزی استانداری خراسان جنوبی (به نقل از مرکز آمار ایران) |تاریخ =۱۹ اردیبهشت ۱۳۹۲ |تاریخ بازبینی=۱۹ اردیبهشت ۱۳۹۲}}</ref>
| پراکندگی جمعیت = ۶ نفر
| شهرستان = ۱۱
"
4897,|وب‌شناسی|,0,9580928,2013-03-08T01:40:59Z,332047,|Addbot|,"'''وب‌شناسی''' به عنوان برابر فارسی برای واژه انگلیسی ""Webology"" و واژه فرانسوی ""Webologie"" انتخاب شده است.

از دید لغوی ''وب‌شناسی'' از دو واژه [[وب]] (Web) و پسوند ""-شناسی"" به عنوان برابر نهاده ""Logia"" یونانی، ""Logie"" فرانسوی، یا ""Logy"" انگلیسی، تشکیل شده است. 
وب‌شناسی در اصطلاح یعنی علم وب. به عبارت دیگر، وب‌شناسی علم جدیدی است که به مطالعه جنبه‌های گوناگون پدیده [[وب]] جهانگستر (تولید، ذخیره، [[نمایه]]‌سازی، جستجو، بازیابی و گسترش اطلاعات در محیط وب، بازرگانی و [[بازاریابی]] از طریق وب، تأثیرهای علمی، فرهنگی، اجتماعی، اقتصادی، و سیاسی وب، و غیره) می‌پردازد.<ref>Noruzi, A. (2004).   ""Introduction to Webology."""
4898,|علوم کتابداری و اطلاع رسانی|,0,273907,2006-08-23T08:42:21Z,4140,|Noruzi|,"#REDIRECT [[علوم کتابداری و اطلاع‌رسانی]]"
4899,|قانون|,0,17698233,2016-07-25T21:02:36Z,182777,|Sonia Sevilla|,"{{ویکی‌سازی}}
{{درباره|قانون در حقوق|دیگر کاربردها مانند ساز موسیقی، کتاب و…|قانون (ابهام‌زدایی)}}
[[پرونده:Scale of justice 2 new.jpeg|بندانگشتی|ترازو نماد عدالت در قانون است.]]
'''قانون''' مجموعه‌ای از دستورالعمل‌هاست که از سوی مجموعه‌ای از موسسات به اجرا گذاشته می‌شود و به عنوان میانجی در پیوندهای اجتماعی بین مردم عمل می‌کند. قانون [[معرب]] کلمه فارسی کانون است که به انگلیسی state ترجمه می‌شود.<ref> http://en.wikipedia.org/wiki/Law</ref>"
4901,|فهرست گورستان‌های مشهور جهان|,0,16281992,2015-12-14T14:07:59Z,163003,|Behabadi|,"این فهرستی است از [[گورستان|گورستانها]]، [[استودان|استودان‌ها]] ([[استخوان‌کده]] ها) و دیگر مدفن‌گاه‌های مشهور جهان:

== ایران ==
* [[ابن بابویه]]
* [[امامزاده عبدالله]]
* [[امامزاده طاهر]]
* [[باغ رضوان]] ([[اصفهان]])
* [[بهشت زهرا]] ([[تهران]])
* [[بهشت فضل]] ([[نیشابور]])
* [[بهشت رضا]] ([[مشهد]])
* [[تخت فولاد]] ([[اصفهان]])
* [[دارالسلام شیراز|دارالسلام]] ([[شیراز]])
* [[ظهیرالدوله (گورستان)|ظهیرالدوله]] ([[تهران]])
* [[گورستان خاوران|خاوران]] (حوالی [[تهران]])
* [[مسگرآباد]] ([[تهران]])
* [[وادی رحمت]] ([[تبریز]])
* [[حضرت معصومه]] ([[قم]])
* [[گورستان ارامنه تهران]]
== عراق ==
* [[وادی‌السلام]] ([[نجف]])

== انگلستان ==
"
4903,|استودان|,0,17988926,2016-08-28T09:32:41Z,509340,|مازیار کیوان|,"[[پرونده:Dakhmeh.jpg|بندانگشتی|چپ|270px|تصویر چند [[دخمه]] (جایی که [[زرتشتیان]] اموات خود را در آن می‌گذاشتند.) در [[کوه خواجه]] در [[سیستان و بلوچستان]].]]
'''اَستودان''' یا '''ستودان''' که از دو بخش اَستو- (هسته :استخوان) و -دان (جایگاه) تشکیل شده‌است به معنی ""جایگاه نگهداری [[استخوان]]"" است. این جایگاه ها که در دین [[مزدیسنا]] بخشی از آیین مردگان شمرده میشده  حفره‌هایی است که به صورت‌های منتظم و چهارگوش یا نامنتظم و ساده‌ در درون سنگ کوه از پیش ایجاد میشده اند و استخوان مردگان را پس از پوسیدن یا خورده شدن اجزاء غیر استخوانی لاشه توسط لاشخورها در ""[[دخمه]]"""
4905,|مأذنه|,0,17904618,2016-08-15T22:59:31Z,169089,|Hootandolati|,"{{بدون منبع}}
'''مأذنه''' آن بخش از مسجد یا ساختمان‌های مذهبی اسلامی است که برای [[اذان]] گفتن از سوی [[مؤذن]] ساخته شده است. مأذنه‌ها معمولاً اتاقکی ویژه در بالای [[گلدسته]]‌ها ([[مناره]]‌ها) ی مسجدها هستند. اذان یا بانگ نماز، فراخوانی است به زبان عربی برای اعلام وقت [[نماز]] و دعوت مردم به اجرای مراسم نماز. مؤذن شخصی است که بانگ نماز را با صدای بلند و از فراز مأذنه برمی خواند.

[[رده:معماری مسجد]]"
